,Temp,GrowthRate_nATP05,FinalBiomass_nATP05,FinalCH4_nATP05,GrowthRate_nATP10,FinalBiomass_nATP10,FinalCH4_nATP10,GrowthRate_nATP15,FinalBiomass_nATP15,FinalCH4_nATP15
32,312,0.04122621564482045,14470763.0,1.416497578376669e-05,0.03942338324307085,5984342.0,6.437526341473635e-06,0.037081120673869185,3516013.0,4.012181083666685e-06
33,313,0.04425866732235043,12010763.0,1.2995370014744428e-05,0.04029304029304015,4926948.0,5.837008658817258e-06,0.03826530612244884,2799045.0,3.5779673366754698e-06
34,314,0.047633749393551916,11150231.0,1.2636184522944671e-05,0.04398240703718534,4560166.0,5.647871364416083e-06,0.0413464751085865,2554663.0,3.4545297227752903e-06
35,315,0.05075187969924799,9611791.0,1.172914578806187e-05,0.04636363636363616,3899545.0,5.2518511217386785e-06,0.0427007299270073,2112855.0,3.1425972811992437e-06
36,316,0.053050397877984025,8331564.0,1.096508580807038e-05,0.04918704741084852,3352737.0,4.882623204601618e-06,0.0441471571906354,1717101.0,2.8461838734733125e-06
37,317,0.055809627160685014,6861001.0,1.0037970025324524e-05,0.050679480441474814,2724674.0,4.442931926113425e-06,0.04833512352309351,1617417.0,2.7825598031498374e-06
38,318,0.05943115890759867,6040590.0,9.39186303912358e-06,0.05431268589163318,2375931.0,4.146642229872698e-06,0.048226665327037045,1246926.0,2.4560725414154353e-06
39,319,0.06249999999999978,5276551.0,8.830444356979814e-06,0.056634304207119894,2052437.0,3.881903197448043e-06,0.051984877126654006,1087472.0,2.291680249279554e-06
40,320,0.06533575317604333,4555091.0,8.303714053163025e-06,0.06001538856116958,1748553.0,3.5889801817699448e-06,0.05347015933027269,886480.0,2.076921381377549e-06
41,321,0.06888257161600693,3782891.0,7.536981992983669e-06,0.0617805470482628,1424066.0,3.260944951121845e-06,0.05365659777424458,702469.0,1.8499656250590348e-06
42,322,0.07459207459207433,3514299.0,7.382064031559052e-06,0.06651884700665195,1313191.0,3.168294165393445e-06,0.059288537549407376,646676.0,1.791720512261921e-06
43,323,0.08078994614003583,3060911.0,6.879088507711741e-06,0.07172131147541012,1125495.0,2.936394797525084e-06,0.06029319041614106,536752.0,1.6412316187047265e-06
44,324,0.0822342285078657,2479171.0,6.219831774627801e-06,0.07081038552321013,885894.0,2.598915889420381e-06,0.059757649532451475,405262.0,1.4303184198349018e-06
45,325,0.0896797153024912,2212673.0,5.806949116186944e-06,0.07826086956521774,778349.0,2.421855998097942e-06,0.063779527559055,347831.0,1.311030552779504e-06
46,326,0.09486523113988846,1936391.0,5.566180569204447e-06,0.07885349521246608,666846.0,2.2823913258037946e-06,0.0661480982421756,292017.0,1.2253909761919307e-06
47,327,0.10044642857142856,1676791.0,5.258983162611063e-06,0.08533501896333769,563345.0,2.124117792773786e-06,0.06683769916284085,222903.0,1.0689937938553797e-06
48,328,0.1057317751808573,1444409.0,4.865726003867682e-06,0.08888888888888873,472021.0,1.932910029284011e-06,0.06862745098039191,188138.0,9.898237216964989e-07
49,329,0.1108213820078223,1207444.0,4.474393278770424e-06,0.08911819887429634,380097.0,1.7534723302897224e-06,0.06823821339950341,142377.0,8.64711904098572e-07
50,330,0.11688311688311713,1043547.0,4.198318180089683e-06,0.09287469287469295,317713.0,1.6068808520474468e-06,0.06656394453004619,106583.0,7.488243846840349e-07
