,Temp,GrowthRate_nATP05,FinalBiomass_nATP05,FinalCH4_nATP05,GrowthRate_nATP10,FinalBiomass_nATP10,FinalCH4_nATP10,GrowthRate_nATP15,FinalBiomass_nATP15,FinalCH4_nATP15
18,298,0.018759770713913514,334831.0,7.258584414742492e-06,0.018759770713913514,325799.0,7.258584414742492e-06,0.018759770713913514,316173.0,9.578805479008097e-06
19,299,0.01924721984602239,344663.0,8.921056623403257e-06,0.01924721984602239,332258.0,8.921056623403257e-06,0.01924721984602239,316649.0,1.0149356298023905e-05
20,300,0.020769230769230696,374913.0,1.1250067494130499e-05,0.020769230769230696,356591.0,1.1250067494130499e-05,0.020769230769230696,328048.0,9.608976722227847e-06
21,301,0.019875070982396197,397877.0,1.398819407304058e-05,0.019875070982396197,368718.0,1.398819407304058e-05,0.019875070982396197,342002.0,9.17398055637516e-06
22,302,0.02074483848661482,410716.0,1.708835161036933e-05,0.02074483848661482,369898.0,1.708835161036933e-05,0.02074483848661482,339832.0,8.357827337299477e-06
23,303,0.020361990950226172,439342.0,2.131469113757948e-05,0.020361990950226172,386144.0,2.131469113757948e-05,0.020361990950226172,354389.0,8.014938199781859e-06
24,304,0.02055968018275286,451293.0,2.4119374694750986e-05,0.02055968018275286,391207.0,2.4119374694750986e-05,0.02055968018275286,359853.0,7.499051889482741e-06
25,305,0.020769230769230696,461421.0,2.2494835588643533e-05,0.020769230769230696,398256.0,2.2494835588643533e-05,0.020769230769230696,369315.0,7.1096822864637965e-06
26,306,0.02059889376311256,469221.0,2.0908816480695012e-05,0.02059889376311256,403086.0,2.0908816480695012e-05,0.02059889376311256,374747.0,6.6824929722902455e-06
27,307,0.0214694656488551,471732.0,1.925306199605399e-05,0.0214694656488551,403230.0,1.925306199605399e-05,0.0214694656488551,366929.0,6.079131321067213e-06
28,308,0.020553419860693624,481467.0,1.8056205457842726e-05,0.020553419860693624,409096.0,1.8056205457842726e-05,0.020553419860693624,370642.0,5.723210549664754e-06
29,309,0.020667483159828727,499098.0,1.7250902415759017e-05,0.020667483159828727,421115.0,1.7250902415759017e-05,0.020667483159828727,379903.0,5.486199885533233e-06
30,310,0.020618556701030855,487993.0,1.5565858059844143e-05,0.020618556701030855,409158.0,1.5565858059844143e-05,0.020618556701030855,367072.0,4.978072122528701e-06
31,311,0.020979020979020907,506822.0,1.4984877495912884e-05,0.020979020979020907,421352.0,1.4984877495912884e-05,0.020979020979020907,380745.0,4.865797878610715e-06
32,312,0.021177301070630313,506092.0,1.3907222336611859e-05,0.021177301070630313,417225.0,1.3907222336611859e-05,0.021177301070630313,375697.0,4.5471528987066265e-06
33,313,0.02109111361079861,497602.0,1.2749344476004021e-05,0.02109111361079861,406559.0,1.2749344476004021e-05,0.02109111361079861,360559.0,4.151330144654425e-06
34,314,0.02143673780487805,513821.0,1.2331114498732746e-05,0.02143673780487805,415215.0,1.2331114498732746e-05,0.02143673780487805,364151.0,4.008696103675752e-06
35,315,0.021634615384615308,510683.0,1.151932042999612e-05,0.021634615384615308,408079.0,1.151932042999612e-05,0.021634615384615308,351987.0,3.7274154267341746e-06
36,316,0.021367521367521465,506915.0,1.0795196125603956e-05,0.021367521367521465,400116.0,1.0795196125603956e-05,0.021367521367521465,336465.0,3.448284081584964e-06
37,317,0.021808665309683256,489392.0,9.88512074559678e-06,0.021808665309683256,381331.0,9.88512074559678e-06,0.021808665309683256,338593.0,3.376130232418121e-06
38,318,0.02195336130354158,485015.0,9.340479072128519e-06,0.02195336130354158,372402.0,9.340479072128519e-06,0.02195336130354158,314017.0,3.071461003980944e-06
39,319,0.02151462994836484,476636.0,8.801239968369343e-06,0.02151462994836484,360215.0,8.801239968369343e-06,0.02151462994836484,303243.0,2.925205441437042e-06
40,320,0.02160864345738288,463446.0,8.253611068457769e-06,0.02160864345738288,344343.0,8.253611068457769e-06,0.02160864345738288,283932.0,2.727184766833836e-06
41,321,0.022058823529411686,440162.0,7.60565233421919e-06,0.022058823529411686,321230.0,7.60565233421919e-06,0.022058823529411686,261667.0,2.5217414274199708e-06
42,322,0.021818181818181837,437257.0,7.3783016094585146e-06,0.021818181818181837,312720.0,7.3783016094585146e-06,0.021818181818181837,252147.0,2.4598019536634643e-06
43,323,0.02223320158102754,419034.0,6.9631778089892105e-06,0.02223320158102754,293492.0,6.9631778089892105e-06,0.02223320158102754,232725.0,2.3171566925882733e-06
44,324,0.022815134038912197,385956.0,6.358090071397196e-06,0.022815134038912197,264574.0,6.358090071397196e-06,0.022815134038912197,206858.0,2.122926649809408e-06
45,325,0.023606557377048885,368783.0,6.0571132351270234e-06,0.023606557377048885,246909.0,6.0571132351270234e-06,0.023606557377048885,190195.0,2.0192864002706674e-06
46,326,0.022777602024675738,346179.0,5.744357976219443e-06,0.022777602024675738,226242.0,5.744357976219443e-06,0.022777602024675738,172269.0,1.9326038841724775e-06
47,327,0.02275600505689019,320944.0,5.420080501002918e-06,0.02275600505689019,204569.0,5.420080501002918e-06,0.02275600505689019,150636.0,1.793543177971418e-06
48,328,0.022948938611588865,294347.0,5.096967228667756e-06,0.022948938611588865,182900.0,5.096967228667756e-06,0.022948938611588865,134662.0,1.7137906968390998e-06
49,329,0.023231801755292037,264172.0,4.7457639029123325e-06,0.023231801755292037,160024.0,4.7457639029123325e-06,0.023231801755292037,116132.0,1.595425894641946e-06
50,330,0.023606557377048885,238428.0,4.472544888101692e-06,0.023606557377048885,140795.0,4.472544888101692e-06,0.023606557377048885,99513.0,1.4885626202394405e-06
