,Temp,GrowthRate_nATP05,FinalBiomass_nATP05,FinalCH4_nATP05,GrowthRate_nATP10,FinalBiomass_nATP10,FinalCH4_nATP10,GrowthRate_nATP15,FinalBiomass_nATP15,FinalCH4_nATP15
14,294,0.011936972783702158,144044988.0,4.2388727896707015e-05,0.008928349991319747,29650460.0,4.2388727896707015e-05,0.005889859625012426,6193395.0,4.8853375436301095e-06
15,295,0.012315270935960743,118226965.0,3.830691593786423e-05,0.008964143426294813,23038911.0,3.830691593786423e-05,0.005976095617529875,4026357.0,3.939270699357816e-06
16,296,0.012840267077555239,94453272.0,3.421878639717884e-05,0.009116078060638792,17034310.0,3.421878639717884e-05,0.005947071067499425,2252754.0,2.9514116739862523e-06
17,297,0.013423219186254658,82273407.0,3.1942465916507835e-05,0.009273251820304978,14086783.0,3.1942465916507835e-05,0.005571720423450704,1505379.0,2.416464030470873e-06
18,298,0.014539110206455503,69942811.0,2.951630856046176e-05,0.00943594044873138,11153629.0,2.951630856046176e-05,0.004843396835647373,852145.0,1.822740997352994e-06
19,299,0.01417233560090694,52504885.0,2.550272557594738e-05,0.009453781512605008,7116146.0,2.550272557594738e-05,0.0032142857142857173,168739.0,8.239025970023845e-07
20,300,0.015490533562822683,46909462.0,2.4085810509664854e-05,0.009818181818181683,5947081.0,2.4085810509664854e-05,0.003600000000000003,28746.0,3.5472915152544624e-07
21,301,0.01614987080103362,39052598.0,2.2042994335584424e-05,0.009689922480620172,4324246.0,2.2042994335584424e-05,0.0,500.0,3.0011709463094135e-08
22,302,0.01632801161103042,29963086.0,1.9341661770698458e-05,0.008708272859216224,2578398.0,1.9341661770698458e-05,0.0,500.0,3.0013115104478793e-08
23,303,0.017035130224106573,26171360.0,1.8077326143247147e-05,0.008525956801819053,1945794.0,1.8077326143247147e-05,0.0,500.0,3.001468425409963e-08
24,304,0.017369152385363563,20740680.0,1.6092371634866572e-05,0.007302231237322373,1106435.0,1.6092371634866572e-05,0.0,500.0,3.001643506346042e-08
25,305,0.017857142857142794,16715333.0,1.445445971722866e-05,0.0071713147410358506,589372.0,1.445445971722866e-05,0.0,500.0,3.0018387550349293e-08
26,306,0.018306325852600093,13197070.0,1.2856245590799582e-05,0.0060518441313921565,238373.0,1.2856245590799582e-05,0.0,500.0,3.002056376401614e-08
27,307,0.018454724409448786,9953311.0,1.1187906328993587e-05,0.0037500000000000033,37201.0,1.1187906328993587e-05,0.0,500.0,3.002298795979183e-08
28,308,0.01884737812028812,7909098.0,9.956455245235227e-06,0.0,500.0,9.956455245235227e-06,0.0,500.0,3.0025686782523096e-08
29,309,0.019663535066637622,6688319.0,9.19549037384086e-06,0.0,500.0,9.19549037384086e-06,0.0,500.0,3.0028689457832e-08
30,310,0.018248175182481674,4397265.0,7.433331394462063e-06,0.0,500.0,7.433331394462063e-06,0.0,500.0,3.003202798975299e-08
31,311,0.019517696044413578,3752493.0,6.874675683640103e-06,0.0,500.0,6.874675683640103e-06,0.0,500.0,3.003573736273682e-08
32,312,0.018588128382006783,2648613.0,5.7859017685984716e-06,0.0,500.0,5.7859017685984716e-06,0.0,500.0,3.0039855745314865e-08
33,313,0.017225539733578384,1675176.0,4.584344695573845e-06,0.0,500.0,4.584344695573845e-06,0.0,500.0,3.004442469186676e-08
34,314,0.0177025963808025,1393260.0,4.1909043462023116e-06,0.0,500.0,4.1909043462023116e-06,0.0,500.0,3.004948933789667e-08
35,315,0.01737451737451734,901573.0,3.3694723525699996e-06,0.0,500.0,3.3694723525699996e-06,0.0,500.0,3.005509858296386e-08
36,316,0.015436068947774623,553990.0,2.639734251761637e-06,0.0,500.0,2.639734251761637e-06,0.0,500.0,3.0061305253889995e-08
37,317,0.012825384761543029,234454.0,1.716075834148465e-06,0.0,500.0,1.716075834148465e-06,0.0,500.0,3.0068166239028074e-08
38,318,0.010292379826935523,110406.0,1.18337822669241e-06,0.0,500.0,1.18337822669241e-06,0.0,500.0,3.007574258216957e-08
39,319,0.00836120401337792,33021.0,6.54428408589848e-07,0.0,500.0,6.54428408589848e-07,0.0,500.0,3.008409952201751e-08
40,320,0.005142857142857148,1224.0,1.2265454728158708e-07,0.0,500.0,1.2265454728158708e-07,0.0,500.0,3.0093306459984314e-08
41,321,0.0,500.0,3.01034368352901e-08,0.0,500.0,3.01034368352901e-08,0.0,500.0,3.0103436835290075e-08
42,322,0.0,500.0,3.0114567881829404e-08,0.0,500.0,3.0114567881829404e-08,0.0,500.0,3.0114567881829345e-08
43,323,0.0,500.0,3.012678023591337e-08,0.0,500.0,3.012678023591337e-08,0.0,500.0,3.012678023591329e-08
44,324,0.0,500.0,3.0140157357627333e-08,0.0,500.0,3.0140157357627333e-08,0.0,500.0,3.014015735762721e-08
45,325,0.0,500.0,3.0128987287370284e-08,0.0,500.0,3.0128987287370284e-08,0.0,500.0,3.012898728737015e-08
46,326,0.0,500.0,3.017074871921228e-08,0.0,500.0,3.017074871921228e-08,0.0,500.0,3.0170748719212034e-08
47,327,0.0,500.0,3.0188135220617724e-08,0.0,500.0,3.0188135220617724e-08,0.0,500.0,3.0188135220617386e-08
48,328,0.0,500.0,3.02070276986444e-08,0.0,500.0,3.02070276986444e-08,0.0,500.0,3.020702769864394e-08
49,329,0.0,500.0,3.022750484420596e-08,0.0,500.0,3.022750484420596e-08,0.0,500.0,3.022750484420531e-08
50,330,0.0,500.0,3.0249637551679186e-08,0.0,500.0,3.0249637551679186e-08,0.0,500.0,3.024963755167829e-08
